Unnamed: 0,date,water temperature,salt,temperature,air press,wind direction,wind speed,max wind
5303,2018/01/08 1:00,11.9,34.12,6.37,1016.27,9,0.84,1.31
5304,2018/01/08 2:00,11.99,34.04,6.06,1015.27,9,0.55,1.04
5305,2018/01/08 3:00,12.0,34.12,6.34,1014.42,15,1.38,2.23
5306,2018/01/08 4:00,12.11,34.12,6.48,1013.18,9,0.78,1.33
5307,2018/01/08 5:00,12.3,34.13,6.49,1012.49,12,0.75,1.38
5308,2018/01/08 6:00,12.4,34.15,6.87,1011.99,12,0.97,1.56
5309,2018/01/08 7:00,12.32,34.16,7.31,1011.27,7,0.85,1.46
5310,2018/01/08 8:00,12.23,34.12,6.9,1010.96,9,1.0,1.63
5311,2018/01/08 9:00,12.09,34.14,7.2,1010.32,7,0.98,1.6
5312,2018/01/08 10:00,11.99,34.1,7.12,1009.76,7,0.69,1.21
5313,2018/01/08 11:00,11.79,34.1,7.02,1009.27,13,1.87,2.9
5314,2018/01/08 12:00,11.78,34.03,7.1,1008.39,15,2.64,4.28
5315,2018/01/08 13:00,11.82,34.05,7.24,1006.83,15,2.87,4.73
5316,2018/01/08 14:00,12.13,34.07,7.47,1005.97,15,2.55,4.0
5317,2018/01/08 15:00,12.43,34.08,7.01,1005.68,12,2.73,4.23
5318,2018/01/08 16:00,12.52,34.09,6.73,1006.02,15,1.56,2.63
5319,2018/01/08 17:00,12.7,34.14,6.31,1005.94,15,2.02,3.44
5320,2018/01/08 18:00,12.7,34.16,6.13,1006.31,8,1.55,2.65
5321,2018/01/08 19:00,12.7,34.16,6.91,1007.58,4,2.62,3.94
5322,2018/01/08 20:00,12.69,34.15,6.93,1007.39,4,3.39,4.65
5323,2018/01/08 21:00,12.45,34.12,6.78,1007.77,4,4.3,5.71
5324,2018/01/08 22:00,12.26,34.12,6.62,1008.01,4,4.2,6.32
5325,2018/01/08 23:00,12.08,34.17,5.85,1007.88,13,3.17,4.94
5326,2018/01/09 0:00,11.97,34.11,5.37,1008.23,14,4.26,6.15
5327,2018/01/09 1:00,11.82,34.13,5.02,1008.41,4,5.17,6.89
5328,2018/01/09 2:00,11.8,34.06,4.55,1008.46,4,5.37,7.41
5329,2018/01/09 3:00,11.8,34.1,4.28,1008.62,4,6.42,9.1
5330,2018/01/09 4:00,11.8,34.11,3.58,1008.9,14,3.92,6.01
5331,2018/01/09 5:00,11.94,34.07,2.65,1009.1,14,4.76,7.38
5332,2018/01/09 6:00,12.0,34.03,2.09,1009.37,4,4.97,7.3
5333,2018/01/09 7:00,12.0,34.03,1.87,1010.06,4,6.65,9.4
5334,2018/01/09 8:00,11.88,34.1,1.68,1011.01,4,5.92,8.27
5335,2018/01/09 9:00,11.7,34.05,1.89,1011.8,4,6.14,8.91
5336,2018/01/09 10:00,11.6,34.1,2.25,1012.58,14,5.26,7.62
5337,2018/01/09 11:00,11.5,34.12,2.27,1012.76,14,5.2,7.86
5338,2018/01/09 12:00,11.5,34.15,2.91,1011.93,14,7.19,10.63
5339,2018/01/09 13:00,11.55,34.15,3.35,1011.32,14,7.09,10.72
5340,2018/01/09 14:00,11.6,34.1,3.79,1011.17,4,7.45,10.82
5341,2018/01/09 15:00,11.62,34.08,3.85,1011.36,4,7.31,10.66
5342,2018/01/09 16:00,11.74,34.02,3.9,1011.93,4,7.25,10.01
5343,2018/01/09 17:00,11.87,34.12,3.7,1012.53,14,4.51,6.87
5344,2018/01/09 18:00,11.97,34.06,3.11,1013.61,14,4.26,6.39
5345,2018/01/09 19:00,12.0,34.13,2.66,1014.02,14,4.71,7.01
5346,2018/01/09 20:00,12.0,34.12,2.28,1014.25,4,4.61,6.39
5347,2018/01/09 21:00,11.86,34.12,1.98,1014.88,4,4.54,6.07
5348,2018/01/09 22:00,11.68,34.1,1.75,1015.45,14,5.12,7.3
5349,2018/01/09 23:00,11.53,34.12,1.76,1015.34,14,5.3,7.99
5350,2018/01/10 0:00,11.4,34.13,1.84,1015.3,14,6.53,9.33
5351,2018/01/10 1:00,11.4,34.09,1.83,1014.93,4,3.9,6.05
5352,2018/01/10 2:00,11.3,34.18,2.11,1014.48,0,4.07,6.22
5353,2018/01/10 3:00,11.28,34.16,2.01,1014.22,14,4.72,7.26
5354,2018/01/10 4:00,11.3,34.17,2.03,1014.06,0,4.49,6.77
5355,2018/01/10 5:00,11.3,34.18,1.89,1013.57,14,6.35,8.83
5356,2018/01/10 6:00,11.41,34.12,1.68,1013.62,4,5.7,7.46
5357,2018/01/10 7:00,11.58,34.16,1.48,1013.77,4,4.88,6.26
5358,2018/01/10 8:00,11.77,34.18,1.21,1014.18,4,2.85,4.0
5359,2018/01/10 9:00,11.8,34.2,1.32,1014.57,4,3.53,5.03
5360,2018/01/10 10:00,11.65,34.17,0.57,1015.43,15,4.14,6.51
5361,2018/01/10 11:00,11.4,34.14,-0.41,1015.94,15,3.32,5.68
5362,2018/01/10 12:00,11.3,34.18,0.6,1015.38,15,3.48,5.83
5363,2018/01/10 13:00,11.27,34.21,0.74,1014.99,14,4.25,6.52
5364,2018/01/10 14:00,11.23,34.26,0.89,1014.88,15,3.1,5.07
5365,2018/01/10 15:00,11.3,34.18,0.8,1015.09,13,3.58,5.5
5366,2018/01/10 16:00,11.39,34.1,0.96,1015.72,14,3.03,4.71
5367,2018/01/10 17:00,11.4,34.1,0.31,1016.39,13,3.82,5.94
5368,2018/01/10 18:00,11.45,34.12,0.01,1017.01,14,3.18,4.88
5369,2018/01/10 19:00,11.64,34.12,-0.64,1018.32,14,3.94,6.0
5370,2018/01/10 20:00,11.76,34.19,-1.46,1019.62,14,3.0,4.59
5371,2018/01/10 21:00,11.71,34.18,-2.14,1020.79,13,2.75,4.4
5372,2018/01/10 22:00,11.47,34.15,-2.54,1021.3,13,3.72,5.49
5373,2018/01/10 23:00,11.15,34.16,-2.95,1021.93,4,3.47,5.09
5374,2018/01/11 0:00,11.1,34.1,-3.22,1021.96,14,3.6,5.13
5375,2018/01/11 1:00,11.03,34.13,-3.49,1021.93,4,3.88,5.8
5376,2018/01/11 2:00,11.0,34.16,-3.91,1022.13,13,2.85,4.42
5377,2018/01/11 3:00,10.9,34.17,-4.39,1022.52,13,2.17,3.31
5378,2018/01/11 4:00,10.9,34.16,-4.61,1022.66,14,2.49,3.71
5379,2018/01/11 5:00,10.9,34.15,-4.91,1022.8,14,2.91,4.25
5380,2018/01/11 6:00,10.9,34.14,-5.32,1023.2,13,2.65,4.26
5381,2018/01/11 7:00,10.92,34.16,-5.35,1023.69,14,2.85,4.62
5382,2018/01/11 8:00,11.16,34.17,-5.6,1024.03,13,3.29,5.36
5383,2018/01/11 9:00,11.22,34.24,-5.49,1024.35,14,4.21,6.6
5384,2018/01/11 10:00,11.31,34.23,-4.91,1024.61,14,4.28,6.81
5385,2018/01/11 11:00,11.35,34.22,-4.32,1024.79,14,4.35,7.11
5386,2018/01/11 12:00,11.18,34.24,-3.6,1024.59,14,4.85,7.62
5387,2018/01/11 13:00,10.98,34.2,-2.88,1023.86,14,4.77,7.18
5388,2018/01/11 14:00,10.9,34.16,-2.1,1023.56,4,5.2,7.48
5389,2018/01/11 15:00,10.89,34.15,-1.33,1023.04,4,6.02,8.76
5390,2018/01/11 16:00,10.9,34.11,-1.12,1022.95,4,5.84,8.66
5391,2018/01/11 17:00,10.99,34.15,-1.34,1023.43,14,5.45,8.11
5392,2018/01/11 18:00,11.06,34.11,-1.88,1023.98,14,3.78,5.84
5393,2018/01/11 19:00,11.1,34.12,-2.42,1024.68,14,4.05,6.13
5394,2018/01/11 20:00,11.12,34.2,-3.18,1025.4,14,3.21,5.07
5395,2018/01/11 21:00,11.16,34.21,-3.83,1025.82,13,3.98,6.07
5396,2018/01/11 22:00,11.12,34.2,-4.42,1026.11,14,4.64,7.0
5397,2018/01/11 23:00,10.89,34.17,-4.75,1026.53,14,5.35,7.87
5398,2018/01/12 0:00,10.7,34.14,-5.21,1026.75,14,4.49,7.04
5399,2018/01/12 1:00,10.7,34.14,-5.78,1026.92,14,3.33,5.45
5400,2018/01/12 2:00,10.65,34.19,-6.16,1027.17,4,3.4,5.45
5401,2018/01/12 3:00,10.53,34.2,-6.44,1027.42,12,2.0,3.61
5402,2018/01/12 4:00,10.47,34.16,-6.69,1027.45,4,2.22,3.71
5403,2018/01/12 5:00,10.4,34.13,-6.85,1027.43,4,3.1,5.09
5404,2018/01/12 6:00,10.4,34.13,-7.06,1027.57,4,2.45,4.29
5405,2018/01/12 7:00,10.41,34.13,-7.36,1028.29,4,2.63,4.44
5406,2018/01/12 8:00,10.46,34.16,-7.46,1028.95,13,2.55,4.23
5407,2018/01/12 9:00,10.65,34.18,-7.0,1029.37,13,3.12,4.97
5408,2018/01/12 10:00,10.73,34.22,-6.23,1030.31,15,3.29,5.35
5409,2018/01/12 11:00,10.8,34.25,-5.25,1029.76,13,3.38,5.38
5410,2018/01/12 12:00,10.87,34.22,-3.8,1028.78,13,3.52,5.62
5411,2018/01/12 13:00,10.68,34.21,-2.72,1027.82,13,3.96,6.3
5412,2018/01/12 14:00,10.48,34.17,-1.98,1027.18,14,3.07,5.05
5413,2018/01/12 15:00,10.4,34.13,-1.28,1027.45,15,2.58,4.19
5414,2018/01/12 16:00,10.4,34.12,-0.85,1027.48,13,2.72,4.52
5415,2018/01/12 17:00,10.4,34.12,-0.81,1027.85,14,2.49,3.91
5416,2018/01/12 18:00,10.4,34.12,-1.11,1028.63,13,2.74,4.34
5417,2018/01/12 19:00,10.4,34.12,-1.65,1029.56,13,2.06,3.44
5418,2018/01/12 20:00,10.44,34.12,-2.27,1030.02,15,1.52,2.5
5419,2018/01/12 21:00,10.61,34.19,-2.48,1030.47,2,1.72,2.91
5420,2018/01/12 22:00,10.7,34.17,-2.73,1030.59,12,1.76,2.91
5421,2018/01/12 23:00,10.67,34.17,-2.76,1030.99,4,2.28,3.59
5422,2018/01/13 0:00,10.45,34.18,-2.94,1030.95,14,2.89,4.38
5423,2018/01/13 1:00,10.23,34.18,-3.01,1030.75,13,1.81,2.98
5424,2018/01/13 2:00,10.14,34.16,-3.37,1030.69,15,1.25,2.03
5425,2018/01/13 3:00,10.1,34.2,-3.69,1030.96,12,1.41,2.07
5426,2018/01/13 4:00,10.02,34.22,-3.71,1030.47,12,1.0,1.59
5427,2018/01/13 5:00,9.99,34.16,-3.52,1030.23,11,1.21,1.92
5428,2018/01/13 6:00,9.99,34.17,-3.57,1030.33,15,1.54,2.21
5429,2018/01/13 7:00,10.0,34.19,-3.36,1030.92,15,2.13,3.23
5430,2018/01/13 8:00,10.11,34.17,-2.96,1030.99,15,2.6,3.87
5431,2018/01/13 9:00,10.36,34.14,-2.21,1031.35,15,2.24,3.08
5432,2018/01/13 10:00,10.52,34.17,-1.38,1032.24,15,1.95,2.82
5433,2018/01/13 11:00,10.63,34.19,0.34,1032.1,2,2.14,3.06
5434,2018/01/13 12:00,10.7,34.14,1.28,1031.54,4,3.78,5.08
5435,2018/01/13 13:00,10.7,34.14,2.78,1030.73,2,2.8,4.31
5436,2018/01/13 14:00,10.58,34.2,3.63,1030.58,15,3.31,5.58
5437,2018/01/13 15:00,10.45,34.13,4.04,1030.83,15,3.02,5.01
5438,2018/01/13 16:00,10.31,34.16,4.38,1030.61,15,3.05,5.13
5439,2018/01/13 17:00,10.16,34.16,4.23,1030.91,15,2.12,3.41
5440,2018/01/13 18:00,10.03,34.21,3.73,1031.51,15,1.88,2.71
5441,2018/01/13 19:00,10.0,34.11,3.22,1032.22,11,0.8,1.35
5442,2018/01/13 20:00,10.04,34.18,2.72,1032.42,15,1.16,1.65
5443,2018/01/13 21:00,10.17,34.14,2.5,1033.08,13,1.5,2.13
5444,2018/01/13 22:00,10.35,34.05,2.63,1033.05,6,1.23,1.73
5445,2018/01/13 23:00,10.4,34.12,2.17,1033.09,15,1.03,1.52
5446,2018/01/14 0:00,10.39,34.05,1.96,1032.55,12,0.74,1.21
5447,2018/01/14 1:00,10.25,34.07,1.52,1032.1,15,1.04,1.58
5448,2018/01/14 2:00,10.11,34.09,0.78,1032.27,15,1.4,2.0
5449,2018/01/14 3:00,9.96,34.06,0.63,1031.78,13,0.82,1.25
5450,2018/01/14 4:00,9.81,34.12,0.9,1031.58,12,0.81,1.24
5451,2018/01/14 5:00,9.71,34.09,0.31,1031.89,11,0.54,0.87
5452,2018/01/14 6:00,9.61,34.11,0.26,1032.06,9,0.72,1.16
5453,2018/01/14 7:00,9.6,34.11,0.44,1032.63,9,0.71,1.07
5454,2018/01/14 8:00,9.68,34.12,0.73,1032.7,9,0.79,1.31
5455,2018/01/14 9:00,9.92,34.13,0.93,1032.35,9,0.94,1.62
5456,2018/01/14 10:00,10.23,34.12,2.1,1032.28,9,0.61,1.08
5457,2018/01/14 11:00,10.42,34.11,3.37,1031.95,7,1.03,1.57
5458,2018/01/14 12:00,10.57,34.15,4.93,1031.18,7,0.66,1.01
5459,2018/01/14 13:00,10.66,34.16,6.29,1030.35,2,1.19,1.94
5460,2018/01/14 14:00,10.7,34.14,6.46,1029.1,1,1.85,2.77
5461,2018/01/14 15:00,10.61,34.14,6.54,1028.31,1,2.17,2.89
5462,2018/01/14 16:00,10.49,34.1,6.68,1028.16,6,2.31,3.11
5463,2018/01/14 17:00,10.37,34.12,6.72,1028.06,1,1.96,2.58
5464,2018/01/14 18:00,10.23,34.13,6.22,1027.8,4,1.6,2.05
5465,2018/01/14 19:00,10.15,34.12,5.62,1027.86,0,0.88,1.25
5466,2018/01/14 20:00,10.1,34.11,6.46,1027.96,14,1.72,2.5
5467,2018/01/14 21:00,10.26,34.06,6.21,1027.66,11,0.78,1.25
5468,2018/01/14 22:00,10.47,34.05,5.34,1027.11,12,0.59,0.86
5469,2018/01/14 23:00,10.66,34.07,5.37,1026.87,12,0.83,1.28
5470,2018/01/15 0:00,10.77,34.08,5.2,1026.26,12,0.69,1.12
5471,2018/01/15 1:00,10.75,34.1,5.18,1025.33,12,0.67,1.23
5472,2018/01/15 2:00,10.6,34.06,5.32,1024.87,5,0.49,0.9
5473,2018/01/15 3:00,10.41,34.07,5.45,1024.79,9,0.7,1.2
5474,2018/01/15 4:00,10.23,34.08,6.23,1024.34,7,0.99,1.64
5475,2018/01/15 5:00,10.06,34.09,7.36,1023.82,14,3.18,4.41
5476,2018/01/15 6:00,10.0,34.06,8.98,1023.72,14,3.19,4.62
5477,2018/01/15 7:00,9.91,34.08,9.06,1023.83,4,3.99,5.77
5478,2018/01/15 8:00,9.94,34.09,8.53,1023.84,3,3.77,5.73
5479,2018/01/15 9:00,10.37,34.17,8.74,1024.09,4,6.3,8.58
5480,2018/01/15 10:00,10.8,34.19,8.67,1024.47,4,4.71,6.53
5481,2018/01/15 11:00,11.05,34.18,9.28,1024.17,2,3.64,5.57
5482,2018/01/15 12:00,11.19,34.25,9.97,1023.07,2,4.42,6.59
5483,2018/01/15 13:00,11.3,34.19,10.8,1022.45,2,2.65,4.22
5484,2018/01/15 14:00,11.4,34.09,11.35,1021.99,14,2.68,3.89
5485,2018/01/15 15:00,11.35,34.13,11.98,1022.03,0,2.69,3.65
5486,2018/01/15 16:00,11.15,34.13,11.98,1022.22,1,2.45,3.44
5487,2018/01/15 17:00,10.98,34.15,11.67,1022.2,3,2.05,2.91
5488,2018/01/15 18:00,10.85,34.12,10.83,1022.7,14,1.39,1.85
5489,2018/01/15 19:00,10.71,34.13,10.0,1023.3,15,0.86,1.22
5490,2018/01/15 20:00,10.63,34.15,9.74,1023.28,13,0.86,1.57
5491,2018/01/15 21:00,10.52,34.22,10.38,1023.07,14,3.1,4.34
5492,2018/01/15 22:00,10.74,34.13,10.05,1022.65,4,2.77,3.95
5493,2018/01/15 23:00,11.01,34.14,9.66,1022.46,4,2.13,3.07
5494,2018/01/16 0:00,11.13,34.15,9.95,1022.52,14,4.34,5.71
5495,2018/01/16 1:00,11.18,34.1,10.2,1021.59,14,4.34,5.53
5496,2018/01/16 2:00,11.03,34.11,9.92,1021.2,4,3.21,4.48
5497,2018/01/16 3:00,10.84,34.1,9.48,1021.14,14,2.83,3.97
5498,2018/01/16 4:00,10.67,34.14,9.41,1020.94,13,2.38,3.63
5499,2018/01/16 5:00,10.53,34.14,9.91,1020.44,14,3.67,5.11
5500,2018/01/16 6:00,10.47,34.08,10.71,1020.13,14,4.74,6.52
5501,2018/01/16 7:00,10.34,34.13,11.29,1020.03,14,3.84,5.27
5502,2018/01/16 8:00,10.34,34.15,11.44,1019.66,13,2.54,3.43
5503,2018/01/16 9:00,10.61,34.14,11.62,1019.44,14,1.7,2.27
5504,2018/01/16 10:00,11.18,34.23,11.13,1019.19,1,1.18,1.58
5505,2018/01/16 11:00,11.24,34.24,10.45,1018.54,9,0.48,0.7
5506,2018/01/16 12:00,11.3,34.18,10.27,1017.6,3,0.51,0.83
5507,2018/01/16 13:00,11.39,34.1,10.07,1016.13,9,1.08,1.74
5508,2018/01/16 14:00,11.4,34.1,10.0,1014.53,9,1.32,2.16
5509,2018/01/16 15:00,11.37,34.12,10.04,1014.1,9,0.86,1.57
5510,2018/01/16 16:00,11.21,34.08,9.78,1014.42,9,1.15,1.86
5511,2018/01/16 17:00,11.09,34.08,9.68,1014.58,15,0.76,1.28
5512,2018/01/16 18:00,10.96,34.09,9.58,1014.57,12,1.27,2.05
5513,2018/01/16 19:00,10.75,34.05,9.49,1014.27,15,1.7,3.17
5514,2018/01/16 20:00,10.72,34.03,8.34,1014.57,15,2.88,4.99
5515,2018/01/16 21:00,10.84,33.85,6.72,1014.98,12,2.57,4.31
5516,2018/01/16 22:00,10.9,33.79,6.06,1015.04,12,2.98,4.93
5517,2018/01/16 23:00,10.92,33.84,5.95,1015.54,12,2.98,4.75
5518,2018/01/17 0:00,11.02,33.82,5.83,1014.78,12,2.33,3.68
5519,2018/01/17 1:00,11.1,33.79,6.19,1014.63,11,1.9,3.2
5520,2018/01/17 2:00,11.08,33.79,6.77,1014.7,12,1.76,3.22
5521,2018/01/17 3:00,10.96,33.85,6.79,1014.31,11,1.69,3.1
5522,2018/01/17 4:00,10.9,33.81,6.98,1013.67,12,2.05,3.43
5523,2018/01/17 5:00,10.76,33.82,7.35,1012.83,12,1.46,2.71
5524,2018/01/17 6:00,10.7,33.81,7.07,1013.05,13,1.68,2.87
5525,2018/01/17 7:00,10.59,33.79,6.53,1013.13,13,1.79,2.65
5526,2018/01/17 8:00,10.65,33.74,6.09,1013.51,15,2.36,3.55
5527,2018/01/17 9:00,10.7,33.74,6.33,1014.19,13,1.91,2.86
5528,2018/01/17 10:00,10.91,33.81,6.22,1014.96,15,2.67,4.29
5529,2018/01/17 11:00,11.2,33.95,5.9,1015.69,15,2.94,4.65
5530,2018/01/17 12:00,11.2,33.98,6.19,1015.77,15,2.36,3.71
5531,2018/01/17 13:00,11.28,33.91,6.81,1015.31,13,1.43,2.21
5532,2018/01/17 14:00,11.3,33.89,7.58,1015.32,13,2.22,3.39
5533,2018/01/17 15:00,11.26,33.9,7.8,1015.92,15,2.25,3.49
5534,2018/01/17 16:00,11.05,33.84,8.16,1016.96,12,1.81,3.01
5535,2018/01/17 17:00,10.94,33.91,8.56,1017.33,15,1.99,3.05
5536,2018/01/17 18:00,10.9,33.95,7.89,1017.48,15,0.82,1.29
5537,2018/01/17 19:00,10.9,33.96,7.57,1017.82,13,1.4,2.03
5538,2018/01/17 20:00,10.92,33.88,7.36,1019.74,15,2.01,3.12
5539,2018/01/17 21:00,10.99,33.8,7.33,1020.1,13,1.47,2.32
5540,2018/01/17 22:00,11.0,33.76,7.13,1019.89,12,0.75,1.22
5541,2018/01/17 23:00,11.0,33.8,6.94,1019.79,15,1.52,2.15
5542,2018/01/18 0:00,11.07,33.8,6.85,1019.45,12,0.7,1.21
5543,2018/01/18 1:00,11.12,33.77,6.86,1019.05,12,0.65,1.23
5544,2018/01/18 2:00,11.18,33.77,6.5,1019.21,12,2.2,3.58
5545,2018/01/18 3:00,11.1,33.77,6.93,1019.23,15,2.0,3.51
5546,2018/01/18 4:00,11.03,33.81,6.7,1019.69,14,2.93,4.92
5547,2018/01/18 5:00,10.93,33.83,5.57,1019.76,11,1.99,3.72
5548,2018/01/18 6:00,10.9,33.78,5.42,1019.89,13,1.92,3.18
5549,2018/01/18 7:00,10.88,33.78,5.71,1019.8,15,2.14,3.32
5550,2018/01/18 8:00,10.88,33.88,5.66,1020.46,15,1.78,2.67
5551,2018/01/18 9:00,10.91,33.95,6.33,1020.91,13,2.02,2.82
5552,2018/01/18 10:00,10.99,33.93,7.67,1021.86,13,1.48,2.26
5553,2018/01/18 11:00,11.34,33.99,8.42,1022.16,13,2.32,3.55
5554,2018/01/18 12:00,11.4,33.99,9.12,1021.94,13,2.59,3.85
5555,2018/01/18 13:00,11.4,34.03,9.64,1020.99,14,2.51,3.85
5556,2018/01/18 14:00,11.5,34.0,10.2,1020.65,15,2.46,3.83
5557,2018/01/18 15:00,11.6,33.91,10.1,1020.43,14,3.59,4.89
5558,2018/01/18 16:00,11.49,33.94,10.24,1020.66,4,2.85,4.12
5559,2018/01/18 17:00,11.23,33.96,9.9,1021.03,4,2.38,3.45
5560,2018/01/18 18:00,11.2,33.93,9.42,1021.7,12,0.91,1.5
5561,2018/01/18 19:00,11.2,33.88,8.62,1022.08,15,0.87,1.37
5562,2018/01/18 20:00,11.2,33.91,8.09,1022.17,13,1.49,2.04
5563,2018/01/18 21:00,11.19,33.89,7.92,1022.45,13,1.51,2.08
5564,2018/01/18 22:00,11.2,33.88,7.84,1022.65,15,1.62,2.27
5565,2018/01/18 23:00,11.2,33.98,7.39,1022.67,15,1.7,2.57
5566,2018/01/19 0:00,11.26,33.92,6.88,1022.49,15,2.17,3.43
5567,2018/01/19 1:00,11.3,33.89,6.08,1022.49,15,1.7,2.85
5568,2018/01/19 2:00,11.34,33.88,5.67,1022.66,15,2.45,4.14
5569,2018/01/19 3:00,11.28,33.91,4.99,1022.48,12,2.88,4.77
5570,2018/01/19 4:00,11.2,33.96,4.76,1022.51,15,2.8,4.55
5571,2018/01/19 5:00,11.12,33.95,4.03,1022.53,15,1.7,3.09
5572,2018/01/19 6:00,11.1,33.89,3.2,1022.67,15,1.62,2.76
5573,2018/01/19 7:00,11.1,33.88,3.67,1022.34,15,1.49,2.34
5574,2018/01/19 8:00,11.1,33.93,3.42,1022.52,15,1.65,2.56
5575,2018/01/19 9:00,11.1,33.97,3.88,1023.35,13,2.2,3.14
5576,2018/01/19 10:00,11.19,33.93,5.6,1023.46,5,1.21,1.83
5577,2018/01/19 11:00,11.3,34.01,6.76,1023.08,7,1.36,2.02
5578,2018/01/19 12:00,11.53,34.01,8.59,1022.14,2,1.07,1.55
5579,2018/01/19 13:00,11.6,34.0,9.08,1021.24,1,1.57,2.34
5580,2018/01/19 14:00,11.6,34.0,9.2,1020.1,2,2.7,3.1
5581,2018/01/19 15:00,11.7,34.01,9.94,1019.66,14,2.2,3.03
5582,2018/01/19 16:00,11.61,33.99,9.92,1019.6,4,2.73,3.77
5583,2018/01/19 17:00,11.38,33.94,9.49,1019.38,4,3.22,4.18
5584,2018/01/19 18:00,11.3,33.9,8.98,1019.63,4,2.38,3.19
5585,2018/01/19 19:00,11.3,33.89,8.4,1019.92,15,1.2,1.82
5586,2018/01/19 20:00,11.29,33.9,7.61,1020.21,12,1.25,2.14
5587,2018/01/19 21:00,11.29,33.9,6.89,1020.57,12,2.46,3.65
5588,2018/01/19 22:00,11.3,33.89,5.66,1020.84,15,2.61,4.15
5589,2018/01/19 23:00,11.3,33.92,4.99,1021.13,12,2.44,3.86
5590,2018/01/20 0:00,11.36,33.93,4.27,1021.04,15,3.26,5.06
5591,2018/01/20 1:00,11.4,33.92,4.63,1021.07,13,3.22,4.77
5592,2018/01/20 2:00,11.4,33.99,4.51,1020.9,13,2.33,3.67
5593,2018/01/20 3:00,11.4,33.97,3.45,1021.14,12,1.26,2.18
5594,2018/01/20 4:00,11.33,33.91,3.01,1020.99,12,1.84,3.32
5595,2018/01/20 5:00,11.17,33.96,2.84,1020.81,15,1.64,2.91
5596,2018/01/20 6:00,11.1,33.98,2.2,1021.13,12,1.49,2.67
5597,2018/01/20 7:00,11.1,33.97,2.05,1021.29,15,2.2,3.68
5598,2018/01/20 8:00,11.1,33.97,2.88,1021.48,13,2.58,3.85
5599,2018/01/20 9:00,11.1,34.02,3.54,1022.41,15,2.79,4.62
5600,2018/01/20 10:00,11.13,34.01,4.71,1022.96,15,2.39,4.15
5601,2018/01/20 11:00,11.15,33.98,5.66,1022.8,13,3.25,4.82
5602,2018/01/20 12:00,11.38,34.07,6.71,1022.25,13,2.94,4.37
5603,2018/01/20 13:00,11.45,34.05,7.88,1021.49,13,2.73,4.18
5604,2018/01/20 14:00,11.56,34.04,8.44,1021.04,13,2.78,4.28
5605,2018/01/20 15:00,11.65,34.06,8.99,1020.4,13,2.39,3.59
5606,2018/01/20 16:00,11.71,34.04,9.11,1020.29,15,1.91,2.94
5607,2018/01/20 17:00,11.53,34.03,8.7,1020.14,14,1.8,2.59
5608,2018/01/20 18:00,11.4,34.0,7.95,1020.65,15,1.05,1.66
5609,2018/01/20 19:00,11.3,34.05,7.59,1020.99,14,0.94,1.44
5610,2018/01/20 20:00,11.31,34.07,7.2,1021.18,13,1.2,1.67
5611,2018/01/20 21:00,11.3,34.01,6.91,1021.77,15,1.42,1.93
5612,2018/01/20 22:00,11.3,33.98,6.63,1021.65,15,0.96,1.52
5613,2018/01/20 23:00,11.3,33.98,6.38,1022.22,12,1.58,2.62
5614,2018/01/21 0:00,11.32,33.97,5.85,1022.37,15,1.68,2.54
5615,2018/01/21 1:00,11.4,33.98,5.68,1022.12,15,1.64,2.87
5616,2018/01/21 2:00,11.4,33.99,5.41,1021.78,12,1.73,3.1
5617,2018/01/21 3:00,11.4,33.99,5.26,1021.54,15,1.33,2.41
5618,2018/01/21 4:00,11.4,33.97,5.04,1021.47,15,2.06,3.63
5619,2018/01/21 5:00,11.29,33.97,4.79,1021.95,15,2.41,3.96
5620,2018/01/21 6:00,11.2,33.98,4.25,1022.25,15,2.66,4.11
5621,2018/01/21 7:00,11.2,33.98,3.94,1022.83,15,1.85,2.79
5622,2018/01/21 8:00,11.2,33.98,3.86,1023.69,15,0.79,1.52
5623,2018/01/21 9:00,11.2,33.98,4.76,1023.59,7,0.92,1.82
5624,2018/01/21 10:00,11.21,34.02,6.03,1023.93,7,1.15,1.93
5625,2018/01/21 11:00,11.22,34.04,7.5,1024.4,12,1.84,2.84
5626,2018/01/21 12:00,11.37,34.04,8.84,1023.6,12,1.8,2.92
5627,2018/01/21 13:00,11.5,34.1,8.99,1022.39,0,1.8,2.55
5628,2018/01/21 14:00,11.6,34.08,8.82,1021.37,7,2.51,3.75
5629,2018/01/21 15:00,11.65,34.05,8.83,1021.3,7,2.51,3.65
5630,2018/01/21 16:00,11.73,34.08,8.92,1021.06,7,2.17,3.42
5631,2018/01/21 17:00,11.71,34.06,8.77,1020.91,7,1.86,3.26
5632,2018/01/21 18:00,11.46,34.05,8.41,1021.21,15,1.28,2.23
5633,2018/01/21 19:00,11.38,34.04,8.0,1021.37,15,1.39,2.14
5634,2018/01/21 20:00,11.3,34.08,7.77,1021.35,12,0.93,1.52
5635,2018/01/21 21:00,11.3,34.08,7.5,1021.03,13,0.42,0.86
5636,2018/01/21 22:00,11.3,34.08,7.52,1020.85,12,0.58,1.06
5637,2018/01/21 23:00,11.36,34.02,7.49,1020.49,11,0.48,0.94
5638,2018/01/22 0:00,11.4,33.99,7.32,1019.63,9,0.53,0.96
5639,2018/01/22 1:00,11.4,34.04,7.24,1019.23,11,0.86,1.38
5640,2018/01/22 2:00,11.4,34.09,7.21,1018.87,11,0.75,1.34
